Date,HDFCBANK.NS,INFY.NS,ITC.NS,LT.NS,RELIANCE.NS,TCS.NS,^NSEI
2018-02-27,443.8999938964844,462.11004638671875,186.51596069335938,1187.1162109375,419.86529541015625,1249.255615234375,10554.2998046875
2018-02-28,439.61859130859375,471.10968017578125,185.5707550048828,1169.4171142578125,421.65435791015625,1246.2578125,10492.849609375
2018-03-01,437.3204040527344,466.3486633300781,184.83560180664062,1166.8001708984375,418.9377136230469,1247.3455810546875,10458.349609375
2018-03-05,436.2938232421875,464.40020751953125,182.2101287841797,1153.93603515625,408.2036437988281,1275.3297119140625,10358.849609375
2018-03-06,430.7641906738281,462.5721740722656,179.58460998535156,1138.5882568359375,402.3506774902344,1249.4403076171875,10249.25
2018-03-07,427.5793762207031,459.6592712402344,181.96507263183594,1120.7562255859375,393.03021240234375,1243.136962890625,10154.2001953125
2018-03-08,432.3040466308594,464.7014465332031,181.22991943359375,1138.943115234375,402.6157531738281,1233.4873046875,10242.650390625
2018-03-09,431.8840637207031,467.4134216308594,181.50994873046875,1144.8870849609375,403.3445739746094,1245.86767578125,10226.849609375
2018-03-12,435.663818359375,476.3929138183594,189.10643005371094,1162.231201171875,410.9423522949219,1253.279541015625,10421.400390625
2018-03-13,434.03057861328125,475.6094665527344,188.6513671875,1155.754638671875,411.62701416015625,1185.383544921875,10426.849609375
2018-03-14,435.022216796875,474.4041748046875,187.67117309570312,1156.198486328125,410.39019775390625,1185.4246826171875,10410.900390625
2018-03-15,438.8253479003906,475.08709716796875,185.92080688476562,1148.968017578125,402.7703552246094,1178.361572265625,10360.150390625
2018-03-16,432.3390197753906,470.828369140625,182.3851318359375,1126.0792236328125,397.5800476074219,1160.294189453125,10195.150390625
2018-03-19,430.9974365234375,460.7239685058594,181.43992614746094,1135.1727294921875,395.5700988769531,1162.470458984375,10094.25
2018-03-20,429.18927001953125,467.8754577636719,181.47499084472656,1147.548583984375,393.0522155761719,1176.369873046875,10124.349609375
2018-03-21,433.7156066894531,469.0606689453125,181.36993408203125,1161.610107421875,396.1885986328125,1173.0438232421875,10155.25
2018-03-22,435.780517578125,466.56976318359375,180.84483337402344,1149.98828125,401.1580505371094,1162.6141357421875,10114.75
2018-03-23,429.6675720214844,469.100830078125,179.23452758789062,1124.8372802734375,394.86334228515625,1157.1939697265625,9998.0498046875
2018-03-26,441.7768249511719,464.1390075683594,180.704833984375,1151.00830078125,398.0438232421875,1156.721923828125,10130.650390625
2018-03-27,441.57843017578125,463.6368408203125,181.26492309570312,1160.01318359375,397.46954345703125,1169.3277587890625,10184.150390625
2018-03-28,440.0618591308594,454.7176513671875,178.88446044921875,1162.985107421875,389.9159851074219,1169.923095703125,10113.7001953125
2018-04-02,450.58453369140625,456.8670959472656,180.809814453125,1185.20849609375,394.44366455078125,1194.7662353515625,10211.7998046875
2018-04-03,447.01483154296875,458.19287109375,180.98484802246094,1180.28515625,397.3591613769531,1195.4229736328125,10245.0
2018-04-04,439.39697265625,451.6642761230469,181.05487060546875,1149.899658203125,395.3050842285156,1195.2791748046875,10128.400390625
2018-04-05,445.3815612792969,461.0455322265625,181.7900390625,1178.865478515625,401.1800842285156,1214.59912109375,10325.150390625
2018-04-06,448.7646789550781,452.78912353515625,182.6301727294922,1167.99755859375,402.4169616699219,1211.45751953125,10331.599609375
2018-04-09,452.4161376953125,446.4613342285156,186.09585571289062,1178.067138671875,404.6256408691406,1200.6171875,10379.349609375
2018-04-10,448.1696472167969,447.3251647949219,186.72596740722656,1197.5848388671875,405.0894470214844,1206.242431640625,10402.25
2018-04-11,447.70306396484375,451.6842956542969,185.6407470703125,1200.113037109375,411.1853332519531,1237.67578125,10417.150390625
2018-04-12,450.0245666503906,467.09197998046875,183.40032958984375,1204.28271484375,410.2356262207031,1289.0445556640625,10458.650390625
2018-04-13,449.13800048828125,470.6476745605469,182.56019592285156,1201.9761962890625,414.7191467285156,1294.8138427734375,10480.599609375
2018-04-16,453.127685546875,455.2800598144531,185.15065002441406,1213.731201171875,413.92401123046875,1308.91845703125,10528.349609375
2018-04-17,454.6209716796875,452.06591796875,187.35609436035156,1206.145751953125,417.10455322265625,1300.275146484375,10548.7001953125
2018-04-18,450.9112243652344,452.3672790527344,192.7821502685547,1206.6336669921875,414.3437194824219,1297.1954345703125,10526.2001953125
2018-04-19,452.4043884277344,455.1394958496094,194.1824188232422,1228.72412109375,416.2431335449219,1310.35595703125,10565.2998046875
2018-04-20,456.3475036621094,473.4599609375,193.3772430419922,1211.025390625,409.8822021484375,1397.120361328125,10564.0498046875
2018-04-23,451.6461486816406,477.17626953125,192.8871612548828,1206.5450439453125,413.46026611328125,1399.6663818359375,10584.7001953125
